"product_category_name":"price_year":"name":"price_avg":"price_unit":"price_value":"price_value_unit"
Pšeničná mouka hladká:2010:Pardubický kraj:8.93:Kč:1.0:kg
Pšeničná mouka hladká:2010:Kraj Vysočina:10.27:Kč:1.0:kg
Pšeničná mouka hladká:2010:Jihomoravský kraj:9.05:Kč:1.0:kg
Pšeničná mouka hladká:2010:Olomoucký kraj:7.9:Kč:1.0:kg
Pšeničná mouka hladká:2010:Zlínský kraj:8.65:Kč:1.0:kg
Pšeničná mouka hladká:2010:Moravskoslezský kraj:8.18:Kč:1.0:kg
Pšeničná mouka hladká:2011:Hlavní město Praha:10.9:Kč:1.0:kg
Pšeničná mouka hladká:2011:Středočeský kraj:12.05:Kč:1.0:kg
Pšeničná mouka hladká:2011:Jihočeský kraj:11.58:Kč:1.0:kg
Pšeničná mouka hladká:2011:Plzeňský kraj:11.06:Kč:1.0:kg
Pšeničná mouka hladká:2011:Karlovarský kraj:11.28:Kč:1.0:kg
Pšeničná mouka hladká:2011:Ústecký kraj:10.4:Kč:1.0:kg
Pšeničná mouka hladká:2011:Liberecký kraj:11.52:Kč:1.0:kg
Pšeničná mouka hladká:2011:Královéhradecký kraj:12.03:Kč:1.0:kg
Pšeničná mouka hladká:2011:Pardubický kraj:11.39:Kč:1.0:kg
Pšeničná mouka hladká:2011:Kraj Vysočina:13.15:Kč:1.0:kg
Pšeničná mouka hladká:2011:Jihomoravský kraj:11.99:Kč:1.0:kg
Pšeničná mouka hladká:2011:Olomoucký kraj:10.57:Kč:1.0:kg
Pšeničná mouka hladká:2011:Zlínský kraj:11.71:Kč:1.0:kg
Pšeničná mouka hladká:2011:Moravskoslezský kraj:10.54:Kč:1.0:kg
Pšeničná mouka hladká:2012:Hlavní město Praha:11.1:Kč:1.0:kg
Pšeničná mouka hladká:2012:Středočeský kraj:12.27:Kč:1.0:kg
Pšeničná mouka hladká:2012:Jihočeský kraj:11.92:Kč:1.0:kg
Pšeničná mouka hladká:2012:Plzeňský kraj:11.08:Kč:1.0:kg
Pšeničná mouka hladká:2012:Karlovarský kraj:11.52:Kč:1.0:kg
Pšeničná mouka hladká:2012:Ústecký kraj:10.58:Kč:1.0:kg
Pšeničná mouka hladká:2012:Liberecký kraj:11.56:Kč:1.0:kg
Pšeničná mouka hladká:2012:Královéhradecký kraj:11.99:Kč:1.0:kg
Pšeničná mouka hladká:2012:Pardubický kraj:11.34:Kč:1.0:kg
